EbroNfe1_000152-T1	353
EbroNfe1_000153-T1	941
EbroNfe1_000154-T1	494
EbroNfe1_000155-T1	465
EbroNfe1_000156-T1	434
EbroNfe1_000157-T1	1682
EbroNfe1_000158-T1	282
EbroNfe1_000159-T1	106
EbroNfe1_000160-T1	180
EbroNfe1_000161-T1	337
EbroNfe1_000162-T1	796
EbroNfe1_000163-T1	400
EbroNfe1_000164-T1	315
EbroNfe1_000165-T1	494
EbroNfe1_000167-T1	394
EbroNfe1_000168-T1	368
EbroNfe1_000169-T1	342
EbroNfe1_000170-T1	654
EbroNfe1_000171-T1	622
EbroNfe1_000172-T1	595
EbroNfe1_000173-T1	834
EbroNfe1_000174-T1	88
EbroNfe1_000175-T1	670
EbroNfe1_000176-T1	1591
EbroNfe1_000177-T1	229
EbroNfe1_000178-T1	102
EbroNfe1_000179-T1	1421
EbroNfe1_000180-T1	209
EbroNfe1_000181-T1	307
EbroNfe1_000182-T1	160
EbroNfe1_000183-T1	279
EbroNfe1_000184-T1	378
EbroNfe1_000185-T1	493
EbroNfe1_000186-T1	487
EbroNfe1_000187-T1	618
EbroNfe1_000188-T1	610
EbroNfe1_000189-T1	204
EbroNfe1_000190-T1	1217
EbroNfe1_000191-T1	619
EbroNfe1_000192-T1	336
EbroNfe1_000193-T1	253
EbroNfe1_000194-T1	98
EbroNfe1_000195-T1	424
EbroNfe1_000196-T1	432
EbroNfe1_000197-T1	684
EbroNfe1_000198-T1	374
EbroNfe1_000199-T1	286
EbroNfe1_000200-T1	1133
EbroNfe1_000201-T1	742
EbroNfe1_000202-T1	183
EbroNfe1_000203-T1	196
EbroNfe1_000204-T1	720
EbroNfe1_000205-T1	206
EbroNfe1_000206-T1	459
EbroNfe1_000207-T1	209
EbroNfe1_000208-T1	398
EbroNfe1_000209-T1	338
EbroNfe1_000210-T1	902
EbroNfe1_000211-T1	390
EbroNfe1_000212-T1	553
EbroNfe1_000213-T1	133
EbroNfe1_000214-T1	642
EbroNfe1_000215-T1	2291
EbroNfe1_000216-T1	844
EbroNfe1_000217-T1	560
EbroNfe1_000218-T1	591
EbroNfe1_000219-T1	270
EbroNfe1_000220-T1	186
EbroNfe1_000221-T1	296
EbroNfe1_000222-T1	1627
EbroNfe1_000223-T1	1520
EbroNfe1_000224-T1	349
EbroNfe1_000225-T1	1112
EbroNfe1_000226-T1	1016
EbroNfe1_000227-T1	564
EbroNfe1_000228-T1	219
EbroNfe1_000229-T1	387
EbroNfe1_000230-T1	746
EbroNfe1_000231-T1	266
EbroNfe1_000232-T1	1061
EbroNfe1_000233-T1	1085
EbroNfe1_000234-T1	120
EbroNfe1_000235-T1	336
EbroNfe1_000236-T1	345
EbroNfe1_000237-T1	887
EbroNfe1_000238-T1	245
EbroNfe1_000239-T1	1107
EbroNfe1_000240-T1	116
EbroNfe1_000241-T1	787
EbroNfe1_000242-T1	325
EbroNfe1_000244-T1	302
EbroNfe1_000245-T1	196
EbroNfe1_000246-T1	254
EbroNfe1_000247-T1	507
EbroNfe1_000248-T1	333
EbroNfe1_000249-T1	857
EbroNfe1_000250-T1	222
EbroNfe1_000251-T1	190
EbroNfe1_000253-T1	149
EbroNfe1_000254-T1	283
EbroNfe1_000255-T1	390
EbroNfe1_000256-T1	153
EbroNfe1_000257-T1	293
EbroNfe1_000258-T1	525
EbroNfe1_000260-T1	568
EbroNfe1_000261-T1	490
EbroNfe1_000262-T1	138
EbroNfe1_000263-T1	200
EbroNfe1_000264-T1	434
EbroNfe1_000265-T1	504
EbroNfe1_000266-T1	750
EbroNfe1_000267-T1	618
EbroNfe1_000268-T1	84
EbroNfe1_000269-T1	212
EbroNfe1_000270-T1	200
EbroNfe1_000271-T1	396
EbroNfe1_000272-T1	336
EbroNfe1_000273-T1	532
EbroNfe1_000274-T1	187
EbroNfe1_000275-T1	232
EbroNfe1_000276-T1	510
EbroNfe1_000277-T1	304
EbroNfe1_000278-T1	185
EbroNfe1_000279-T1	1238
EbroNfe1_000280-T1	333
EbroNfe1_000281-T1	172
EbroNfe1_000282-T1	272
EbroNfe1_000283-T1	146
EbroNfe1_000284-T1	464
EbroNfe1_000285-T1	406
EbroNfe1_000286-T1	598
EbroNfe1_000287-T1	378
EbroNfe1_000288-T1	309
EbroNfe1_000289-T1	1181
EbroNfe1_000290-T1	532
EbroNfe1_000291-T1	536
EbroNfe1_000292-T1	199
EbroNfe1_000293-T1	796
EbroNfe1_000294-T1	232
EbroNfe1_000295-T1	410
EbroNfe1_000296-T1	991
EbroNfe1_000297-T1	649
EbroNfe1_000298-T1	2086
EbroNfe1_000299-T1	482
EbroNfe1_000300-T1	123
EbroNfe1_000301-T1	348
EbroNfe1_000302-T1	559
EbroNfe1_000303-T1	530
EbroNfe1_000304-T1	346
EbroNfe1_000305-T1	155
EbroNfe1_000306-T1	385
EbroNfe1_000307-T1	314
EbroNfe1_000308-T1	684
EbroNfe1_000309-T1	397
EbroNfe1_000310-T1	173
EbroNfe1_000311-T1	94
EbroNfe1_000312-T1	459
EbroNfe1_000313-T1	304
EbroNfe1_000314-T1	607
EbroNfe1_000315-T1	1168
EbroNfe1_000316-T1	277
EbroNfe1_000317-T1	541
EbroNfe1_000318-T1	203
EbroNfe1_000319-T1	163
EbroNfe1_000320-T1	273
EbroNfe1_000321-T1	113
EbroNfe1_000322-T1	474
EbroNfe1_000323-T1	300
EbroNfe1_000324-T1	442
EbroNfe1_000325-T1	327
EbroNfe1_000326-T1	634
EbroNfe1_000327-T1	1518
EbroNfe1_000328-T1	208
EbroNfe1_000329-T1	230
EbroNfe1_000330-T1	286
EbroNfe1_000331-T1	269
EbroNfe1_000332-T1	135
EbroNfe1_000333-T1	454
EbroNfe1_000334-T1	641
EbroNfe1_000335-T1	352
EbroNfe1_000336-T1	539
EbroNfe1_000337-T1	792
EbroNfe1_000338-T1	100
EbroNfe1_000339-T1	442
EbroNfe1_000340-T1	2176
EbroNfe1_000341-T1	469
EbroNfe1_000342-T1	890
EbroNfe1_000343-T1	1253
EbroNfe1_000344-T1	919
EbroNfe1_000345-T1	149
EbroNfe1_000346-T1	486
EbroNfe1_000347-T1	764
EbroNfe1_000348-T1	138
EbroNfe1_000349-T1	1187
EbroNfe1_000350-T1	837
EbroNfe1_000351-T1	650
EbroNfe1_000352-T1	788
EbroNfe1_000353-T1	249
EbroNfe1_000354-T1	440
EbroNfe1_000355-T1	221
EbroNfe1_000356-T1	2213
EbroNfe1_000357-T1	291
EbroNfe1_000358-T1	923
EbroNfe1_000359-T1	897
EbroNfe1_000360-T1	166
EbroNfe1_000361-T1	559
EbroNfe1_000362-T1	543
EbroNfe1_000363-T1	432
EbroNfe1_000364-T1	423
EbroNfe1_000365-T1	276
EbroNfe1_000366-T1	362
EbroNfe1_000367-T1	183
EbroNfe1_000368-T1	449
EbroNfe1_000369-T1	491
EbroNfe1_000370-T1	983
EbroNfe1_000371-T1	283
EbroNfe1_000372-T1	513
EbroNfe1_000373-T1	174
EbroNfe1_000374-T1	497
EbroNfe1_000375-T1	706
EbroNfe1_000376-T1	170
EbroNfe1_000377-T1	396
EbroNfe1_000378-T1	288
EbroNfe1_000379-T1	443
EbroNfe1_000380-T1	124
EbroNfe1_000381-T1	602
EbroNfe1_000382-T1	400
EbroNfe1_000383-T1	361
EbroNfe1_000384-T1	192
EbroNfe1_000385-T1	363
EbroNfe1_000386-T1	684
EbroNfe1_000387-T1	244
EbroNfe1_000388-T1	215
EbroNfe1_000389-T1	1461
EbroNfe1_000390-T1	162
EbroNfe1_000391-T1	708
EbroNfe1_000392-T1	536
EbroNfe1_000393-T1	733
EbroNfe1_000394-T1	219
EbroNfe1_000395-T1	285
EbroNfe1_000396-T1	332
EbroNfe1_000397-T1	169
EbroNfe1_000398-T1	516
EbroNfe1_000399-T1	101
EbroNfe1_000400-T1	447
EbroNfe1_000401-T1	119
EbroNfe1_000402-T1	506
EbroNfe1_000403-T1	515
EbroNfe1_000404-T1	426
EbroNfe1_000405-T1	197
EbroNfe1_000406-T1	218
EbroNfe1_000407-T1	659
EbroNfe1_000408-T1	594
EbroNfe1_000409-T1	369
EbroNfe1_000410-T1	294
EbroNfe1_000411-T1	388
EbroNfe1_000412-T1	243
EbroNfe1_000413-T1	535
EbroNfe1_000414-T1	770
EbroNfe1_000415-T1	278
EbroNfe1_000416-T1	440
EbroNfe1_000417-T1	100
EbroNfe1_000418-T1	482
EbroNfe1_000419-T1	1475
EbroNfe1_000420-T1	382
EbroNfe1_000421-T1	696
EbroNfe1_000422-T1	243
EbroNfe1_000423-T1	603
EbroNfe1_000424-T1	213
EbroNfe1_000425-T1	878
EbroNfe1_000426-T1	468
EbroNfe1_000427-T1	1459
EbroNfe1_000428-T1	260
EbroNfe1_000429-T1	461
EbroNfe1_000430-T1	463
EbroNfe1_000431-T1	114
EbroNfe1_000432-T1	710
EbroNfe1_000433-T1	307
EbroNfe1_000434-T1	381
EbroNfe1_000435-T1	601
EbroNfe1_000436-T1	280
EbroNfe1_000437-T1	1219
EbroNfe1_000438-T1	247
EbroNfe1_000439-T1	356
EbroNfe1_000440-T1	890
EbroNfe1_000441-T1	1285
EbroNfe1_000442-T1	217
EbroNfe1_000443-T1	631
EbroNfe1_000444-T1	613
EbroNfe1_000445-T1	752
EbroNfe1_000446-T1	827
EbroNfe1_000447-T1	304
EbroNfe1_000448-T1	575
EbroNfe1_000449-T1	431
EbroNfe1_000450-T1	1005
EbroNfe1_000451-T1	705
EbroNfe1_000452-T1	305
EbroNfe1_000453-T1	116
EbroNfe1_000454-T1	179
EbroNfe1_000455-T1	550
EbroNfe1_000456-T1	678
EbroNfe1_000457-T1	454
EbroNfe1_000458-T1	907
EbroNfe1_000459-T1	75
EbroNfe1_000460-T1	2607
EbroNfe1_000461-T1	583
EbroNfe1_000462-T1	294
EbroNfe1_000463-T1	418
EbroNfe1_000464-T1	445
EbroNfe1_000465-T1	836
EbroNfe1_000466-T1	405
EbroNfe1_000467-T1	268
EbroNfe1_000468-T1	291
EbroNfe1_000469-T1	298
EbroNfe1_000470-T1	424
EbroNfe1_000471-T1	1157
EbroNfe1_000472-T1	182
EbroNfe1_000473-T1	627
EbroNfe1_000474-T1	323
EbroNfe1_000475-T1	559
EbroNfe1_000476-T1	615
EbroNfe1_000477-T1	159
EbroNfe1_000478-T1	1506
EbroNfe1_000479-T1	1094
EbroNfe1_000480-T1	696
EbroNfe1_000481-T1	376
EbroNfe1_000482-T1	358
EbroNfe1_000483-T1	507
EbroNfe1_000484-T1	850
EbroNfe1_000485-T1	341
EbroNfe1_000486-T1	352
EbroNfe1_000487-T1	696
EbroNfe1_000488-T1	214
EbroNfe1_000489-T1	379
EbroNfe1_000490-T1	201
EbroNfe1_000491-T1	140
EbroNfe1_000492-T1	434
EbroNfe1_000493-T1	360
EbroNfe1_000494-T1	506
EbroNfe1_000495-T1	1097
EbroNfe1_000496-T1	1321
EbroNfe1_000497-T1	305
EbroNfe1_000498-T1	162
EbroNfe1_000499-T1	344
EbroNfe1_000500-T1	866
EbroNfe1_000501-T1	997
EbroNfe1_000502-T1	616
EbroNfe1_000503-T1	688
EbroNfe1_000504-T1	570
EbroNfe1_000505-T1	446
EbroNfe1_000506-T1	503
EbroNfe1_000507-T1	418
EbroNfe1_000508-T1	367
EbroNfe1_000509-T1	1176
EbroNfe1_000510-T1	108
EbroNfe1_000511-T1	106
EbroNfe1_000512-T1	244
EbroNfe1_000513-T1	452
EbroNfe1_000514-T1	797
EbroNfe1_000515-T1	365
EbroNfe1_000516-T1	133
EbroNfe1_000517-T1	425
EbroNfe1_000518-T1	901
EbroNfe1_000519-T1	287
EbroNfe1_000520-T1	584
EbroNfe1_000521-T1	337
EbroNfe1_000522-T1	576
EbroNfe1_000523-T1	293
EbroNfe1_000524-T1	219
EbroNfe1_000525-T1	721
EbroNfe1_000526-T1	744
EbroNfe1_000527-T1	513
EbroNfe1_000528-T1	521
EbroNfe1_000529-T1	428
EbroNfe1_000530-T1	345
EbroNfe1_000531-T1	616
EbroNfe1_000532-T1	468
EbroNfe1_000533-T1	536
EbroNfe1_000534-T1	801
EbroNfe1_000535-T1	154
EbroNfe1_000536-T1	428
EbroNfe1_000537-T1	365
EbroNfe1_000538-T1	359
EbroNfe1_000539-T1	878
EbroNfe1_000540-T1	344
EbroNfe1_000541-T1	459
EbroNfe1_000542-T1	1270
EbroNfe1_000543-T1	269
EbroNfe1_000544-T1	604
EbroNfe1_000545-T1	766
EbroNfe1_000546-T1	632
EbroNfe1_000547-T1	437
EbroNfe1_000548-T1	1096
EbroNfe1_000549-T1	154
EbroNfe1_000550-T1	611
EbroNfe1_000551-T1	284
EbroNfe1_000552-T1	745
EbroNfe1_000553-T1	145
EbroNfe1_000554-T1	690
EbroNfe1_000555-T1	432
EbroNfe1_000556-T1	1396
EbroNfe1_000557-T1	559
EbroNfe1_000558-T1	181
EbroNfe1_000560-T1	427
EbroNfe1_000561-T1	329
EbroNfe1_000562-T1	568
EbroNfe1_000563-T1	399
EbroNfe1_000564-T1	610
EbroNfe1_000565-T1	494
EbroNfe1_000566-T1	448
EbroNfe1_000567-T1	424
EbroNfe1_000568-T1	359
EbroNfe1_000569-T1	467
EbroNfe1_000570-T1	715
EbroNfe1_000571-T1	410
EbroNfe1_000572-T1	412
EbroNfe1_000573-T1	587
EbroNfe1_000574-T1	527
EbroNfe1_000575-T1	377
EbroNfe1_000576-T1	259
EbroNfe1_000577-T1	523
EbroNfe1_000578-T1	227
EbroNfe1_000579-T1	171
EbroNfe1_000580-T1	229
EbroNfe1_000581-T1	426
EbroNfe1_000582-T1	467
EbroNfe1_000583-T1	376
EbroNfe1_000584-T1	770
EbroNfe1_000585-T1	299
EbroNfe1_000586-T1	736
EbroNfe1_000587-T1	336
EbroNfe1_000588-T1	108
EbroNfe1_000589-T1	346
EbroNfe1_000590-T1	262
EbroNfe1_000591-T1	954
EbroNfe1_000592-T1	110
EbroNfe1_000593-T1	523
EbroNfe1_000594-T1	270
EbroNfe1_000595-T1	722
EbroNfe1_000596-T1	70
EbroNfe1_000597-T1	225
EbroNfe1_000598-T1	557
EbroNfe1_000599-T1	260
EbroNfe1_000600-T1	777
EbroNfe1_000601-T1	515
EbroNfe1_000602-T1	1319
EbroNfe1_000603-T1	237
EbroNfe1_000604-T1	160
EbroNfe1_000605-T1	623
EbroNfe1_000606-T1	121
EbroNfe1_000607-T1	513
EbroNfe1_000608-T1	374
EbroNfe1_000609-T1	248
EbroNfe1_000610-T1	410
EbroNfe1_000611-T1	369
EbroNfe1_000612-T1	419
EbroNfe1_000613-T1	162
EbroNfe1_000614-T1	183
EbroNfe1_000615-T1	267
EbroNfe1_000616-T1	107
EbroNfe1_000617-T1	1071
EbroNfe1_000618-T1	333
EbroNfe1_000619-T1	510
EbroNfe1_000620-T1	144
EbroNfe1_000621-T1	348
EbroNfe1_000622-T1	362
EbroNfe1_000623-T1	626
EbroNfe1_000624-T1	979
EbroNfe1_000625-T1	593
EbroNfe1_000626-T1	751
EbroNfe1_000627-T1	444
EbroNfe1_000628-T1	344
EbroNfe1_000630-T1	150
EbroNfe1_000631-T1	491
EbroNfe1_000632-T1	1901
EbroNfe1_000633-T1	992
EbroNfe1_000634-T1	582
EbroNfe1_000635-T1	1277
EbroNfe1_000636-T1	160
EbroNfe1_000637-T1	551
EbroNfe1_000638-T1	1043
EbroNfe1_000639-T1	537
EbroNfe1_000640-T1	321
EbroNfe1_000641-T1	803
EbroNfe1_000642-T1	274
EbroNfe1_000643-T1	932
EbroNfe1_000644-T1	848
EbroNfe1_000645-T1	423
EbroNfe1_000646-T1	215
EbroNfe1_000647-T1	357
EbroNfe1_000648-T1	796
EbroNfe1_000649-T1	162
EbroNfe1_000650-T1	452
EbroNfe1_000651-T1	137
EbroNfe1_000652-T1	178
EbroNfe1_000653-T1	899
EbroNfe1_000654-T1	553
EbroNfe1_000655-T1	553
EbroNfe1_000656-T1	356
EbroNfe1_000657-T1	131
EbroNfe1_000658-T1	340
EbroNfe1_000659-T1	450
EbroNfe1_000660-T1	274
EbroNfe1_000661-T1	496
EbroNfe1_000662-T1	340
EbroNfe1_000663-T1	447
EbroNfe1_000664-T1	690
EbroNfe1_000665-T1	204
EbroNfe1_000666-T1	308
EbroNfe1_000667-T1	716
EbroNfe1_000668-T1	809
EbroNfe1_000670-T1	110
EbroNfe1_000671-T1	263
EbroNfe1_000672-T1	880
EbroNfe1_000673-T1	874
EbroNfe1_000674-T1	621
EbroNfe1_000676-T1	170
EbroNfe1_000677-T1	574
EbroNfe1_000678-T1	376
EbroNfe1_000679-T1	1168
EbroNfe1_000680-T1	381
EbroNfe1_000681-T1	518
EbroNfe1_000682-T1	628
EbroNfe1_000683-T1	356
EbroNfe1_000684-T1	502
EbroNfe1_000685-T1	720
EbroNfe1_000686-T1	286
EbroNfe1_000687-T1	448
EbroNfe1_000688-T1	1309
EbroNfe1_000689-T1	407
EbroNfe1_000690-T1	508
EbroNfe1_000691-T1	266
EbroNfe1_000692-T1	355
EbroNfe1_000693-T1	112
EbroNfe1_000694-T1	444
EbroNfe1_000695-T1	788
EbroNfe1_000696-T1	774
EbroNfe1_000697-T1	273
EbroNfe1_000698-T1	421
EbroNfe1_000699-T1	354
EbroNfe1_000700-T1	738
EbroNfe1_000701-T1	504
EbroNfe1_000702-T1	658
EbroNfe1_000703-T1	241
EbroNfe1_000704-T1	643
EbroNfe1_000705-T1	856
EbroNfe1_000706-T1	651
EbroNfe1_000707-T1	1246
EbroNfe1_000708-T1	568
EbroNfe1_000709-T1	202
EbroNfe1_000710-T1	433
EbroNfe1_000711-T1	334
EbroNfe1_000712-T1	321
EbroNfe1_000713-T1	110
EbroNfe1_000714-T1	727
EbroNfe1_000715-T1	149
EbroNfe1_000716-T1	242
EbroNfe1_000717-T1	260
EbroNfe1_000718-T1	268
EbroNfe1_000719-T1	3205
EbroNfe1_000720-T1	813
EbroNfe1_000721-T1	287
EbroNfe1_000722-T1	613
EbroNfe1_000723-T1	561
EbroNfe1_000724-T1	148
EbroNfe1_000725-T1	472
EbroNfe1_000726-T1	424
EbroNfe1_000727-T1	274
EbroNfe1_000728-T1	1005
EbroNfe1_000729-T1	515
EbroNfe1_000730-T1	927
EbroNfe1_000731-T1	147
EbroNfe1_000732-T1	1508
EbroNfe1_000733-T1	288
EbroNfe1_000734-T1	788
EbroNfe1_000735-T1	337
EbroNfe1_000736-T1	408
EbroNfe1_000737-T1	597
EbroNfe1_000738-T1	323
EbroNfe1_000739-T1	1164
EbroNfe1_000740-T1	1450
EbroNfe1_000741-T1	453
EbroNfe1_000742-T1	86
EbroNfe1_000743-T1	509
EbroNfe1_000744-T1	122
EbroNfe1_000745-T1	437
EbroNfe1_000746-T1	2934
EbroNfe1_000747-T1	69
EbroNfe1_000748-T1	1085
EbroNfe1_000749-T1	426
EbroNfe1_000750-T1	1299
EbroNfe1_000751-T1	306
EbroNfe1_000752-T1	364
EbroNfe1_000753-T1	150
EbroNfe1_000754-T1	145
EbroNfe1_000755-T1	265
EbroNfe1_000756-T1	151
EbroNfe1_000757-T1	192
EbroNfe1_000758-T1	204
EbroNfe1_000759-T1	62
EbroNfe1_000760-T1	678
EbroNfe1_000761-T1	599
EbroNfe1_000762-T1	175
EbroNfe1_000763-T1	879
EbroNfe1_000764-T1	560
EbroNfe1_000765-T1	539
EbroNfe1_000766-T1	836
EbroNfe1_000767-T1	280
EbroNfe1_000768-T1	523
EbroNfe1_000769-T1	271
EbroNfe1_000770-T1	372
EbroNfe1_000771-T1	1563
EbroNfe1_000773-T1	468
EbroNfe1_000774-T1	153
EbroNfe1_000775-T1	109
EbroNfe1_000776-T1	511
EbroNfe1_000777-T1	363
EbroNfe1_000778-T1	387
EbroNfe1_000779-T1	1197
EbroNfe1_000780-T1	322
EbroNfe1_000781-T1	727
EbroNfe1_000782-T1	1028
EbroNfe1_000783-T1	160
EbroNfe1_000784-T1	843
EbroNfe1_000785-T1	604
EbroNfe1_000786-T1	672
EbroNfe1_000787-T1	275
EbroNfe1_000788-T1	1850
EbroNfe1_000789-T1	385
EbroNfe1_000790-T1	618
EbroNfe1_000791-T1	774
EbroNfe1_000792-T1	336
EbroNfe1_000793-T1	106
EbroNfe1_000794-T1	459
EbroNfe1_000795-T1	1808
EbroNfe1_000797-T1	364
EbroNfe1_000798-T1	449
EbroNfe1_000799-T1	352
EbroNfe1_000800-T1	1113
EbroNfe1_000801-T1	81
EbroNfe1_000802-T1	360
EbroNfe1_000803-T1	477
EbroNfe1_000804-T1	297
EbroNfe1_000805-T1	956
EbroNfe1_000806-T1	501
EbroNfe1_000807-T1	324
EbroNfe1_000808-T1	1305
EbroNfe1_000809-T1	611
EbroNfe1_000810-T1	320
EbroNfe1_000811-T1	1067
EbroNfe1_000812-T1	476
EbroNfe1_000813-T1	99
EbroNfe1_000814-T1	182
EbroNfe1_000815-T1	355
EbroNfe1_000816-T1	316
EbroNfe1_000817-T1	509
EbroNfe1_000818-T1	428
EbroNfe1_000819-T1	636
EbroNfe1_000820-T1	309
EbroNfe1_000821-T1	954
EbroNfe1_000822-T1	828
EbroNfe1_000823-T1	550
EbroNfe1_000824-T1	397
EbroNfe1_000825-T1	201
EbroNfe1_000826-T1	417
EbroNfe1_000827-T1	1238
EbroNfe1_000828-T1	509
EbroNfe1_000829-T1	369
EbroNfe1_000830-T1	230
EbroNfe1_000831-T1	155
EbroNfe1_000832-T1	776
EbroNfe1_000833-T1	347
EbroNfe1_000834-T1	101
EbroNfe1_000835-T1	197
EbroNfe1_000836-T1	1070
EbroNfe1_000837-T1	615
EbroNfe1_000838-T1	251
EbroNfe1_000839-T1	153
EbroNfe1_000840-T1	609
EbroNfe1_000841-T1	1193
EbroNfe1_000842-T1	676
EbroNfe1_000843-T1	476
EbroNfe1_000844-T1	653
EbroNfe1_000845-T1	161
EbroNfe1_000846-T1	437
EbroNfe1_000847-T1	313
EbroNfe1_000848-T1	435
EbroNfe1_000849-T1	377
EbroNfe1_000850-T1	668
EbroNfe1_000851-T1	189
EbroNfe1_000852-T1	552
EbroNfe1_000853-T1	787
EbroNfe1_000854-T1	1543
EbroNfe1_000855-T1	348
EbroNfe1_000856-T1	268
EbroNfe1_000857-T1	486
EbroNfe1_000858-T1	434
EbroNfe1_000859-T1	993
EbroNfe1_000860-T1	636
EbroNfe1_000861-T1	216
EbroNfe1_000862-T1	439
EbroNfe1_000863-T1	373
EbroNfe1_000864-T1	585
EbroNfe1_000865-T1	622
EbroNfe1_000866-T1	261
EbroNfe1_000867-T1	213
EbroNfe1_000868-T1	337
EbroNfe1_000869-T1	538
EbroNfe1_000870-T1	445
EbroNfe1_000871-T1	464
EbroNfe1_000872-T1	266
EbroNfe1_000873-T1	827
EbroNfe1_000874-T1	315
EbroNfe1_000875-T1	748
EbroNfe1_000876-T1	521
EbroNfe1_000877-T1	195
EbroNfe1_000878-T1	518
EbroNfe1_000879-T1	91
EbroNfe1_000880-T1	1187
EbroNfe1_000881-T1	361
EbroNfe1_000882-T1	1359
EbroNfe1_000883-T1	1850
EbroNfe1_000884-T1	490
EbroNfe1_000885-T1	344
EbroNfe1_000886-T1	405
EbroNfe1_000887-T1	1071
EbroNfe1_000888-T1	331
EbroNfe1_000889-T1	131
EbroNfe1_000890-T1	474
EbroNfe1_000891-T1	650
EbroNfe1_000892-T1	125
EbroNfe1_000893-T1	311
EbroNfe1_000894-T1	667
